customer_id,customer_fname,customer_lname,customer_email,customer_pwd,customer_street,customer_city,customer_state,zip_code,number_of_orders,voice_mail_active
3769,Amy,Smith,XXXXXXXXX,XXXXXXXXX,7290 Rustic Deer Private,Caguas,PR,725,29,yes
3770,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,2383 Crystal Panda Mount,San Sebastian,PR,685,0,no
3771,David,Phelps,XXXXXXXXX,XXXXXXXXX,3440 Grand Road,Caguas,PR,725,0,no
3772,Mary,Smith,XXXXXXXXX,XXXXXXXXX,283 Honey Goose Crescent,Brooklyn,NY,11229,0,no
3773,Brenda,Prince,XXXXXXXXX,XXXXXXXXX,9453 High Concession,Tempe,AZ,85283,0,no
3774,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1454 Red Lane,Caguas,PR,725,27,yes
3775,John,Johnson,XXXXXXXXX,XXXXXXXXX,4221 Broad Limits,Mentor,OH,44060,0,no
3776,Amber,Faulkner,XXXXXXXXX,XXXXXXXXX,5662 Tawny Concession,Caguas,PR,725,29,yes
3777,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5480 Clear Branch Round,Los Angeles,CA,90024,0,no
3778,Robert,Tate,XXXXXXXXX,XXXXXXXXX,5768 Emerald Blossom Parkway,Caguas,PR,725,0,no
3779,Emma,Dougherty,XXXXXXXXX,XXXXXXXXX,7620 Old Spring Square,Madera,CA,93638,0,no
3780,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1112 Quaking Panda Way,Caguas,PR,725,0,no
3781,Richard,Lara,XXXXXXXXX,XXXXXXXXX,79 Misty Goose Townline,Hamtramck,MI,48212,0,no
3782,Mary,Serrano,XXXXXXXXX,XXXXXXXXX,9916 Wishing Manor,Caguas,PR,725,0,no
3783,Albert,Smith,XXXXXXXXX,XXXXXXXXX,4482 Jagged Inlet,El Paso,TX,79927,21,yes
3784,Mary,Sharp,XXXXXXXXX,XXXXXXXXX,9221 Cotton Butterfly Terrace,Caguas,PR,725,0,no
3785,Brian,Smith,XXXXXXXXX,XXXXXXXXX,550 Easy Close,Las Vegas,NV,89110,23,yes
3786,Mary,Moody,XXXXXXXXX,XXXXXXXXX,8832 Quiet Manor,Irving,TX,75061,0,no
3787,Kevin,Vang,XXXXXXXXX,XXXXXXXXX,9952 Foggy Berry Wynd,Columbia,MO,65203,20,yes
3788,Frances,Smith,XXXXXXXXX,XXXXXXXXX,1116 Silent Crest,Memphis,TN,38128,0,no
3789,Mary,Mason,XXXXXXXXX,XXXXXXXXX,5224 Thunder Pines,Caguas,PR,725,0,no
3790,Alan,Estes,XXXXXXXXX,XXXXXXXXX,9497 Merry Road,Powder Springs,GA,30127,0,no
3791,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7596 Silent Mews,Levittown,NY,11756,0,no
3792,Gary,Kelly,XXXXXXXXX,XXXXXXXXX,660 Wishing Path,Garden Grove,CA,92843,28,yes
3793,Janet,Best,XXXXXXXXX,XXXXXXXXX,2690 Cozy Autumn Parade,Caguas,PR,725,0,no
3794,Julia,Smith,XXXXXXXXX,XXXXXXXXX,4229 Iron Elk Turnabout,Manchester,CT,6040,0,no
3795,Peter,Williams,XXXXXXXXX,XXXXXXXXX,3586 Merry Grounds,Caguas,PR,725,0,no
3796,Mary,Davis,XXXXXXXXX,XXXXXXXXX,2049 Quaking Mews,Pompano Beach,FL,33068,18,yes
3797,David,Gutierrez,XXXXXXXXX,XXXXXXXXX,8321 Little Stead,Caguas,PR,725,0,no
3798,Amber,Armstrong,XXXXXXXXX,XXXXXXXXX,659 Iron Manor,Toms River,NJ,8753,23,yes
3799,Mary,Wade,XXXXXXXXX,XXXXXXXXX,7885 Colonial Mount,Caguas,PR,725,0,no
3800,Shawn,Smith,XXXXXXXXX,XXXXXXXXX,5985 Silent Leaf Vale,Germantown,MD,20874,36,yes
3801,Mary,Hendrix,XXXXXXXXX,XXXXXXXXX,786 Lost Horse Plaza,Caguas,PR,725,0,no
3802,Timothy,Smith,XXXXXXXXX,XXXXXXXXX,9505 Fallen River Cove,Miami,FL,33157,32,yes
3803,Mary,Salazar,XXXXXXXXX,XXXXXXXXX,5888 Burning Embers Farms,San Francisco,CA,94109,34,yes
3804,Andrew,Le,XXXXXXXXX,XXXXXXXXX,7455 High Promenade,Hagerstown,MD,21740,0,no
3805,Melissa,Smith,XXXXXXXXX,XXXXXXXXX,550 Amber Port,Quincy,MA,2169,0,no
3806,Adam,Carson,XXXXXXXXX,XXXXXXXXX,384 Dewy Nectar Trace,Upland,CA,91786,0,no
3807,Mary,Huang,XXXXXXXXX,XXXXXXXXX,3087 Hazy Glen,Brandon,FL,33511,33,yes
3808,Nancy,Smith,XXXXXXXXX,XXXXXXXXX,7247 Honey Prairie Field,Caguas,PR,725,20,yes
3809,Melissa,Taylor,XXXXXXXXX,XXXXXXXXX,1286 Sunny Link,Lakewood,NJ,8701,0,no
3810,Rose,Lamb,XXXXXXXXX,XXXXXXXXX,3446 Cozy Centre,Caguas,PR,725,0,no
3811,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3332 High Wharf,Lancaster,CA,93536,23,yes
3812,Robert,Hayes,XXXXXXXXX,XXXXXXXXX,1510 Silent Inlet,Hendersonville,TN,37075,0,no
3813,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,1829 Jagged Gate Forest,Brooklyn,NY,11201,0,no
3814,Eric,Salazar,XXXXXXXXX,XXXXXXXXX,2104 Green Landing,Caguas,PR,725,0,no
3815,Mary,Sloan,XXXXXXXXX,XXXXXXXXX,2589 Iron Pines,Bloomfield,NJ,7003,0,no
3816,Dorothy,Smith,XXXXXXXXX,XXXXXXXXX,371 Cozy Prairie Highway,Caguas,PR,725,0,no
3817,Gary,Garcia,XXXXXXXXX,XXXXXXXXX,8736 Merry Moor,Toa Alta,PR,953,0,no
3818,Victoria,Stout,XXXXXXXXX,XXXXXXXXX,8598 Red Dale Forest,Tempe,AZ,85283,0,no
3819,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5452 Jagged Green,Caguas,PR,725,16,yes
3820,Jessica,Carter,XXXXXXXXX,XXXXXXXXX,4546 Crystal Spring Trail,Beaverton,OR,97006,0,no
3821,Martha,Haas,XXXXXXXXX,XXXXXXXXX,1490 Silver Canyon,Caguas,PR,725,0,no
3822,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1134 Blue Brook End,West Jordan,UT,84084,0,no
3823,Charles,Ortega,XXXXXXXXX,XXXXXXXXX,2414 Rocky Island Parade,Caguas,PR,725,0,no
3824,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,4186 Umber Fawn Grounds,Salt Lake City,UT,84118,0,no
3825,Mary,Ward,XXXXXXXXX,XXXXXXXXX,1509 Quiet Log Arbor,Silver Spring,MD,20906,0,no
3826,Patricia,Vincent,XXXXXXXXX,XXXXXXXXX,7732 Merry Quail Manor,Richmond,VA,23223,0,no
3827,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2699 Pleasant Log Gate,Caguas,PR,725,33,yes
3828,Janice,Carpenter,XXXXXXXXX,XXXXXXXXX,6819 Clear Branch Estates,El Paso,TX,79936,0,no
3829,Mary,Klein,XXXXXXXXX,XXXXXXXXX,3262 High Trail,El Paso,TX,79924,0,no
3830,William,Smith,XXXXXXXXX,XXXXXXXXX,2089 Old Avenue,Caguas,PR,725,36,yes
3831,Nicholas,Parker,XXXXXXXXX,XXXXXXXXX,1483 Noble Robin Avenue,Bakersfield,CA,93307,0,no
3832,Mary,Carey,XXXXXXXXX,XXXXXXXXX,7291 Shady Nectar Cape,Aurora,IL,60506,0,no
3833,Robert,Smith,XXXXXXXXX,XXXXXXXXX,1987 Indian Autumn Swale,Greeley,CO,80631,0,no
3834,Denise,Ritter,XXXXXXXXX,XXXXXXXXX,8172 Gentle Elk Beach,Caguas,PR,725,23,yes
3835,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2926 Golden Townline,Fremont,CA,94538,28,yes
3836,Nicholas,Fleming,XXXXXXXXX,XXXXXXXXX,5833 Bright Hollow,Chesapeake,VA,23322,0,no
3837,Mary,Smith,XXXXXXXXX,XXXXXXXXX,588 Silent Ledge,Aurora,CO,80010,26,yes
3838,Joseph,Jackson,XXXXXXXXX,XXXXXXXXX,6341 Green Panda Impasse,Caguas,PR,725,0,no
3839,Adam,Smith,XXXXXXXXX,XXXXXXXXX,9053 Foggy Bear Island,Mechanicsburg,PA,17055,0,no
3840,Mary,York,XXXXXXXXX,XXXXXXXXX,7121 Foggy Woods,Salinas,CA,93906,31,yes
3841,Mary,Sawyer,XXXXXXXXX,XXXXXXXXX,257 Stony Beacon Crescent,Caguas,PR,725,0,no
3842,Susan,Smith,XXXXXXXXX,XXXXXXXXX,8617 Sunny Hills Lookout,Palatine,IL,60067,24,yes
3843,Ruth,Carter,XXXXXXXXX,XXXXXXXXX,8798 Lost Lookout,Caguas,PR,725,26,yes
3844,Justin,Haynes,XXXXXXXXX,XXXXXXXXX,799 Misty Bluff Alley,Hampton,VA,23666,17,yes
3845,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9050 Pleasant Cloud Mountain,Caguas,PR,725,0,no
3846,Ronald,Lewis,XXXXXXXXX,XXXXXXXXX,2513 Round Butterfly Grove,Ontario,CA,91764,0,no
3847,Julie,Brewer,XXXXXXXXX,XXXXXXXXX,6797 Quiet Mountain Rise,Columbia,MO,65203,30,yes
3848,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5776 Hidden Cider Subdivision,New Braunfels,TX,78130,29,yes
3849,Carol,Thomas,XXXXXXXXX,XXXXXXXXX,595 Sunny Line,Caguas,PR,725,14,yes
3850,Christina,Nelson,XXXXXXXXX,XXXXXXXXX,4187 Quiet Butterfly Grove,El Paso,TX,79927,0,no
3851,Mary,Orozco,XXXXXXXXX,XXXXXXXXX,1859 Sunny Quay,Caguas,PR,725,0,no
3852,Roy,Potts,XXXXXXXXX,XXXXXXXXX,6231 Sleepy Chase,Orlando,FL,32822,0,no
3853,Eugene,Smith,XXXXXXXXX,XXXXXXXXX,5311 Honey Parkway,South Richmond Hill,NY,11419,0,no
3854,Mary,Gilbert,XXXXXXXXX,XXXXXXXXX,6058 Rustic Vista,Caguas,PR,725,0,no
3855,Amy,Smith,XXXXXXXXX,XXXXXXXXX,6502 Red Point,New York,NY,10023,0,no
3856,Mary,Long,XXXXXXXXX,XXXXXXXXX,4903 Lazy Parkway,Laredo,TX,78040,27,yes
3857,Robert,Everett,XXXXXXXXX,XXXXXXXXX,1855 Silver Manor,Caguas,PR,725,0,no
3858,Martha,Smith,XXXXXXXXX,XXXXXXXXX,538 Cinder Terrace,Newark,OH,43055,0,no
3859,Mary,Robinson,XXXXXXXXX,XXXXXXXXX,8460 Harvest Estates,Caguas,PR,725,0,no
3860,Susan,Walker,XXXXXXXXX,XXXXXXXXX,9724 Indian Trail,San Antonio,TX,78250,0,no
3861,Mary,Smith,XXXXXXXXX,XXXXXXXXX,654 Gentle Acres,Caguas,PR,725,22,yes
3862,Jordan,Lopez,XXXXXXXXX,XXXXXXXXX,4525 High Timber Pines,Watsonville,CA,95076,0,no
3863,Mary,Walker,XXXXXXXXX,XXXXXXXXX,975 Honey Loop,Nashville,TN,37211,0,no
3864,David,Smith,XXXXXXXXX,XXXXXXXXX,4955 Heather River Dale,Laredo,TX,78040,37,yes
3865,Jessica,Hunter,XXXXXXXXX,XXXXXXXXX,2161 Burning Maze,Caguas,PR,725,0,no
3866,Ryan,Smith,XXXXXXXXX,XXXXXXXXX,4362 Emerald Private,Jacksonville,FL,32225,38,yes
3867,Mary,Frazier,XXXXXXXXX,XXXXXXXXX,9644 Emerald Harbour,Caguas,PR,725,36,yes
3868,Rachel,Smith,XXXXXXXXX,XXXXXXXXX,1112 Sunny Pond Wood,Chandler,AZ,85225,0,no
3869,Mary,Roberts,XXXXXXXXX,XXXXXXXXX,1397 Colonial Point,Los Angeles,CA,90024,0,no
3870,Willie,Smith,XXXXXXXXX,XXXXXXXXX,4948 Middle Orchard,Caguas,PR,725,40,yes
3871,Mary,Watson,XXXXXXXXX,XXXXXXXXX,9709 Dewy Pointe,Joliet,IL,60435,22,yes
3872,Lisa,Smith,XXXXXXXXX,XXXXXXXXX,1023 Rocky Hollow,Caguas,PR,725,0,no
3873,Stephanie,Hunter,XXXXXXXXX,XXXXXXXXX,8212 Sleepy Parkway,Bronx,NY,10463,0,no
3874,Mary,Pham,XXXXXXXXX,XXXXXXXXX,9905 Fallen Butterfly Valley,Moreno Valley,CA,92557,28,yes
3875,Frances,Smith,XXXXXXXXX,XXXXXXXXX,4997 Gentle Robin View,Caguas,PR,725,29,yes
3876,Mary,Warner,XXXXXXXXX,XXXXXXXXX,9279 Little Beach,Normal,IL,61761,20,yes
3877,John,Mcclure,XXXXXXXXX,XXXXXXXXX,1548 Lazy Circuit,Caguas,PR,725,0,no
3878,Barbara,Smith,XXXXXXXXX,XXXXXXXXX,1066 Hidden Green,Orlando,FL,32822,31,yes
3879,Melissa,Davis,XXXXXXXXX,XXXXXXXXX,6289 Rocky Way,Caguas,PR,725,27,yes
3880,Mary,Garcia,XXXXXXXXX,XXXXXXXXX,7628 Silent Bluff Street,Bakersfield,CA,93307,0,no
3881,Patricia,Wilson,XXXXXXXXX,XXXXXXXXX,2439 Old Grove,Caguas,PR,725,41,yes
3882,Joshua,Campbell,XXXXXXXXX,XXXXXXXXX,466 Stony Arbor,Greensburg,PA,15601,31,yes
3883,Marie,Gomez,XXXXXXXXX,XXXXXXXXX,3068 Grand Brook Drive,Caguas,PR,725,31,yes
3884,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5767 High Carrefour,North Bergen,NJ,7047,0,no
3885,Andrew,Compton,XXXXXXXXX,XXXXXXXXX,9922 Misty Oak Inlet,Palo Alto,CA,94303,0,no
3886,Brian,Smith,XXXXXXXXX,XXXXXXXXX,8284 Colonial Gate Path,Caguas,PR,725,0,no
3887,Mary,Berry,XXXXXXXXX,XXXXXXXXX,2923 Hazy Autoroute,Garland,TX,75040,0,no
3888,Scott,Robles,XXXXXXXXX,XXXXXXXXX,5104 Jagged Park,Miami,FL,33162,0,no
3889,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7136 Sunny Grove Freeway,Caguas,PR,725,25,yes
3890,Gregory,Snyder,XXXXXXXXX,XXXXXXXXX,3497 Merry Bear Thicket,Aurora,CO,80011,0,no
3891,Mary,Bowman,XXXXXXXXX,XXXXXXXXX,8187 Wishing Lagoon Abbey,Caguas,PR,725,20,yes
3892,Billy,Smith,XXXXXXXXX,XXXXXXXXX,1187 Wishing Oak Avenue,Waukegan,IL,60085,0,no
3893,Mary,Hart,XXXXXXXXX,XXXXXXXXX,909 Sunny Pony Dale,Los Angeles,CA,90047,0,no
3894,Benjamin,Smith,XXXXXXXXX,XXXXXXXXX,4895 Stony Passage,Caguas,PR,725,0,no
3895,Mary,Contreras,XXXXXXXXX,XXXXXXXXX,2410 Umber Woods,Brooklyn,NY,11208,18,yes
3896,Alexander,Smith,XXXXXXXXX,XXXXXXXXX,8615 Amber Spring Link,Orlando,FL,32825,28,yes
3897,Mary,Carlson,XXXXXXXXX,XXXXXXXXX,3155 Cotton Circuit,Caguas,PR,725,0,no
3898,Michael,Hickman,XXXXXXXXX,XXXXXXXXX,4369 Middle Willow Private,Martinsburg,WV,25401,29,yes
3899,Brandon,Smith,XXXXXXXXX,XXXXXXXXX,9463 Tawny Place,Caguas,PR,725,0,no
3900,Mary,Mcdonald,XXXXXXXXX,XXXXXXXXX,5883 Dusty Drive,Moline,IL,61265,37,yes
3901,Julia,Hubbard,XXXXXXXXX,XXXXXXXXX,8497 Emerald Grove Pines,Caguas,PR,725,0,no
3902,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8572 Silent Crest,Oceanside,CA,92054,0,no
3903,Lori,Meyers,XXXXXXXXX,XXXXXXXXX,6481 Pleasant Farm,Cleveland,OH,44118,32,yes
3904,Mary,Brandt,XXXXXXXXX,XXXXXXXXX,4353 Sunny Gate Avenue,Caguas,PR,725,0,no
3905,Denise,Smith,XXXXXXXXX,XXXXXXXXX,1982 Rocky Parkway,South San Francisco,CA,94080,26,yes
3906,Mary,Rogers,XXXXXXXXX,XXXXXXXXX,8297 Golden Green,Tucson,AZ,85719,0,no
3907,Gary,Gomez,XXXXXXXXX,XXXXXXXXX,1055 Rustic Avenue,Caguas,PR,725,31,yes
3908,Alexander,Smith,XXXXXXXXX,XXXXXXXXX,2968 Iron Butterfly Close,Lakewood,NJ,8701,0,no
3909,Amber,Walker,XXXXXXXXX,XXXXXXXXX,8478 Clear Anchor Round,Mount Prospect,IL,60056,36,yes
3910,Mary,Diaz,XXXXXXXXX,XXXXXXXXX,2056 Misty Lookout,Caguas,PR,725,0,no
3911,Margaret,Melton,XXXXXXXXX,XXXXXXXXX,1043 Wishing Bear Ramp,El Paso,TX,79936,0,no
3912,Mary,Pace,XXXXXXXXX,XXXXXXXXX,5616 Little Lagoon Street,South Ozone Park,NY,11420,30,yes
3913,Dennis,Smith,XXXXXXXXX,XXXXXXXXX,8417 Silent Trace,Caguas,PR,725,21,yes
3914,Mary,Acosta,XXXXXXXXX,XXXXXXXXX,119 Round Vale,Manchester,CT,6040,0,no
3915,Heather,Smith,XXXXXXXXX,XXXXXXXXX,7370 Sunny Mountain,Caguas,PR,725,25,yes
3916,Mary,Hensley,XXXXXXXXX,XXXXXXXXX,9696 Lost Parade,Chesapeake,VA,23322,0,no
3917,Terry,David,XXXXXXXXX,XXXXXXXXX,3520 Hazy Inlet,Eugene,OR,97405,0,no
3918,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8399 Lazy Anchor Boulevard,Caguas,PR,725,0,no
3919,Charles,Little,XXXXXXXXX,XXXXXXXXX,5721 Fallen Pony Cove,Fontana,CA,92336,0,no
3920,Zachary,Smith,XXXXXXXXX,XXXXXXXXX,2358 Cozy Pointe,Caguas,PR,725,0,no
3921,Mary,Allen,XXXXXXXXX,XXXXXXXXX,8977 Sunny Dale Run,East Lansing,MI,48823,0,no
3922,Elizabeth,Smith,XXXXXXXXX,XXXXXXXXX,2923 Quiet Pathway,Caguas,PR,725,0,no
3923,Mary,King,XXXXXXXXX,XXXXXXXXX,4435 Silent Bear Road,Albuquerque,NM,87111,14,yes
3924,Rebecca,Smith,XXXXXXXXX,XXXXXXXXX,6019 Rustic Ridge,Caguas,PR,725,0,no
3925,Mary,Hicks,XXXXXXXXX,XXXXXXXXX,8617 Cinder Mountain Forest,Brooklyn,NY,11219,0,no
3926,Ann,Allison,XXXXXXXXX,XXXXXXXXX,4971 Lost Acres,Fullerton,CA,92833,0,no
3927,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3580 Sleepy Quail Crest,Caguas,PR,725,29,yes
3928,Joseph,Jones,XXXXXXXXX,XXXXXXXXX,5628 Clear Knoll,New York,NY,10016,0,no
3929,Amanda,Levy,XXXXXXXXX,XXXXXXXXX,4806 Umber Square,Methuen,MA,1844,28,yes
3930,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9714 Quaking Elk Green,Caguas,PR,725,0,no
3931,Linda,Vasquez,XXXXXXXXX,XXXXXXXXX,9950 Quiet Spring Wynd,Chicago,IL,60613,0,no
3932,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,5645 Quaking Anchor Path,Asheboro,NC,27203,0,no
3933,Mary,Gomez,XXXXXXXXX,XXXXXXXXX,7909 Amber View,Caguas,PR,725,46,yes
3934,Joseph,Smith,XXXXXXXXX,XXXXXXXXX,4616 Red Anchor Gardens,Algonquin,IL,60102,0,no
3935,Harold,Hayes,XXXXXXXXX,XXXXXXXXX,3740 Velvet Rise,Buena Park,CA,90620,0,no
3936,Mary,Fernandez,XXXXXXXXX,XXXXXXXXX,4709 Burning Arbor,Caguas,PR,725,0,no
3937,Nancy,Orozco,XXXXXXXXX,XXXXXXXXX,1557 High Spring Cove,Santa Ana,CA,92707,0,no
3938,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2556 Umber Autoroute,Albuquerque,NM,87105,0,no
3939,Jane,Kim,XXXXXXXXX,XXXXXXXXX,5387 Amber Campus,North Las Vegas,NV,89030,0,no
3940,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7258 Burning Dale Mountain,Caguas,PR,725,0,no
3941,James,Harrell,XXXXXXXXX,XXXXXXXXX,1338 Indian Prairie Extension,Phoenix,AZ,85040,29,yes
3942,Stephanie,Smith,XXXXXXXXX,XXXXXXXXX,454 Old Glade,Los Angeles,CA,90003,0,no
3943,Mary,Butler,XXXXXXXXX,XXXXXXXXX,2387 Harvest Subdivision,Lawrence,MA,1841,0,no
3944,James,Smith,XXXXXXXXX,XXXXXXXXX,8263 Fallen Bluff Circuit,Caguas,PR,725,0,no
3945,Lauren,Perez,XXXXXXXXX,XXXXXXXXX,7628 Rustic Anchor Point,Portland,OR,97223,0,no
3946,Nathan,West,XXXXXXXXX,XXXXXXXXX,1898 Velvet Villas,Caguas,PR,725,0,no
3947,Mary,Blake,XXXXXXXXX,XXXXXXXXX,135 Stony Line,Wichita,KS,67212,29,yes
3948,George,Smith,XXXXXXXXX,XXXXXXXXX,6734 Grand Leaf Pathway,Caguas,PR,725,37,yes
3949,Mary,Lee,XXXXXXXXX,XXXXXXXXX,5953 Thunder Manor,Philadelphia,PA,19143,43,yes
3950,John,Duffy,XXXXXXXXX,XXXXXXXXX,1056 Cotton Run,York,PA,17402,35,yes
3951,Michael,Smith,XXXXXXXXX,XXXXXXXXX,1507 Indian Autumn Jetty,Caguas,PR,725,0,no
3952,Shawn,Tucker,XXXXXXXXX,XXXXXXXXX,6779 Rocky Pathway,Tucson,AZ,85706,0,no
3953,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9163 Round Forest,Caguas,PR,725,0,no
3954,Stephanie,Nguyen,XXXXXXXXX,XXXXXXXXX,3178 Fallen Robin Road,Chula Vista,CA,91910,0,no
3955,Bryan,Stanton,XXXXXXXXX,XXXXXXXXX,3152 Wishing Pointe,Yonkers,NY,10701,0,no
3956,Mary,Dickson,XXXXXXXXX,XXXXXXXXX,3470 Amber Townline,Stockbridge,GA,30281,33,yes
3957,Thomas,Smith,XXXXXXXXX,XXXXXXXXX,1110 Merry Trace,Cumberland,MD,21502,0,no
3958,Ashley,Moreno,XXXXXXXXX,XXXXXXXXX,9653 Stony Campus,Caguas,PR,725,0,no
3959,Laura,Shields,XXXXXXXXX,XXXXXXXXX,9095 Indian Quail Extension,Fort Lauderdale,FL,33311,0,no
3960,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8261 Hazy Falls,Caguas,PR,725,37,yes
3961,Brian,Riddle,XXXXXXXXX,XXXXXXXXX,8927 Broad Embers Corners,Chandler,AZ,85224,0,no
3962,Kyle,Smith,XXXXXXXXX,XXXXXXXXX,3857 Lazy Pine Bank,Caguas,PR,725,0,no
3963,Mary,Ross,XXXXXXXXX,XXXXXXXXX,7236 Hidden Parkway,Caguas,PR,725,0,no
3964,Harry,Smith,XXXXXXXXX,XXXXXXXXX,2541 Merry Fawn Via,Brooklyn,NY,11238,0,no
3965,Mary,Douglas,XXXXXXXXX,XXXXXXXXX,1133 Cozy Embers Plaza,Caguas,PR,725,0,no
3966,Emma,Smith,XXXXXXXXX,XXXXXXXXX,409 Tawny Range,Brooklyn,NY,11236,22,yes
3967,Mary,Nichols,XXXXXXXXX,XXXXXXXXX,3405 Golden Bear Swale,Saint Paul,MN,55104,34,yes
3968,Catherine,Pacheco,XXXXXXXXX,XXXXXXXXX,9501 Red Island,Caguas,PR,725,0,no
3969,Carl,Smith,XXXXXXXXX,XXXXXXXXX,7774 Dewy Line,Vega Baja,PR,693,27,yes
3970,Mary,Rodgers,XXXXXXXXX,XXXXXXXXX,3847 Blue Place,Washington,DC,20011,0,no
3971,John,Smith,XXXXXXXXX,XXXXXXXXX,3549 Middle Gate Towers,Jonesboro,AR,72401,19,yes
3972,Laura,Bennett,XXXXXXXXX,XXXXXXXXX,4520 Grand Port,Caguas,PR,725,31,yes
3973,Sharon,Parsons,XXXXXXXXX,XXXXXXXXX,2576 Old Path,Alhambra,CA,91801,0,no
3974,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8967 Grand Highway,Seattle,WA,98115,0,no
3975,Louis,Meadows,XXXXXXXXX,XXXXXXXXX,852 Hazy Gate Circuit,Caguas,PR,725,0,no
3976,Johnny,Costa,XXXXXXXXX,XXXXXXXXX,6032 Misty Blossom Farm,Carolina,PR,985,0,no
3977,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8341 Stony Avenue,Detroit,MI,48224,0,no
3978,Barbara,Simmons,XXXXXXXXX,XXXXXXXXX,2199 Silver Autumn Key,Walnut,CA,91789,24,yes
3979,Mary,Wagner,XXXXXXXXX,XXXXXXXXX,8924 Jagged Leaf Private,Caguas,PR,725,22,yes
3980,Frances,Smith,XXXXXXXXX,XXXXXXXXX,9890 Pleasant Highway,Winnetka,CA,91306,28,yes
3981,Mary,Richards,XXXXXXXXX,XXXXXXXXX,6657 Rustic Brook Line,Caguas,PR,725,0,no
3982,Roger,Oliver,XXXXXXXXX,XXXXXXXXX,5072 High Alley,Dallas,TX,75287,39,yes
3983,Mary,Smith,XXXXXXXXX,XXXXXXXXX,355 Cozy Square,Caguas,PR,725,0,no
3984,Brenda,Webster,XXXXXXXXX,XXXXXXXXX,5131 Gentle Limits,Kent,WA,98031,0,no
3985,Debra,Gates,XXXXXXXXX,XXXXXXXXX,2745 Heather Quail Parkway,Chillicothe,OH,45601,0,no
3986,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9550 Lazy Pine Chase,Ewa Beach,HI,96706,39,yes
3987,Alice,Allen,XXXXXXXXX,XXXXXXXXX,5755 Thunder Nectar Gate,Caguas,PR,725,22,yes
3988,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4089 Tawny Prairie Thicket,Ballwin,MO,63021,31,yes
3989,Margaret,Harrison,XXXXXXXXX,XXXXXXXXX,3225 Dusty Autumn Meadow,Caguas,PR,725,0,no
3990,Sandra,Smith,XXXXXXXXX,XXXXXXXXX,6496 Harvest Highlands,Guayama,PR,784,0,no
3991,Kevin,Mitchell,XXXXXXXXX,XXXXXXXXX,9439 Sleepy Pony Concession,Morristown,NJ,7960,0,no
3992,Grace,Smith,XXXXXXXXX,XXXXXXXXX,7168 Indian Circuit,Caguas,PR,725,0,no
3993,Mary,Crawford,XXXXXXXXX,XXXXXXXXX,2585 Silent Autumn Landing,Valrico,FL,33594,0,no
3994,Susan,Smith,XXXXXXXXX,XXXXXXXXX,472 Hidden River Plaza,Caguas,PR,725,0,no
3995,Kathryn,Gallegos,XXXXXXXXX,XXXXXXXXX,3709 Green Cider Court,North Las Vegas,NV,89030,31,yes
3996,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7314 Foggy Wagon  Acres,Caguas,PR,725,0,no
3997,Margaret,Walker,XXXXXXXXX,XXXXXXXXX,5731 Cinder Horse Court,Brooklyn,NY,11218,0,no
3998,Matthew,Smith,XXXXXXXXX,XXXXXXXXX,381 Easy Parade,Caguas,PR,725,0,no
3999,Sarah,Coleman,XXXXXXXXX,XXXXXXXXX,4715 Harvest Creek Mews,Bronx,NY,10472,22,yes
4000,Mary,Ford,XXXXXXXXX,XXXXXXXXX,620 Red River Trail,Memphis,TN,38109,0,no
4001,Maria,Nixon,XXXXXXXXX,XXXXXXXXX,2517 Shady Branch Avenue,Caguas,PR,725,0,no
4002,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4320 Iron Highlands,Columbus,GA,31907,0,no
4003,Joseph,Harper,XXXXXXXXX,XXXXXXXXX,8766 Clear Prairie Line,Caguas,PR,725,33,yes
